DateAndTime,Time,Air Pressure (PSI),Dyno Speed (RPM),Temperature1_Value,Temperature2_Value,Temp 3 Inboard (F),Temp 4 Outboard (F),Temperature5_Value,Temperature9_Value,Temperature10_Value,Load Cell Value (lbs),Step_Value,Next Test Section,Cycle_Count_Value,Hydraulic Pressure,Mu
7/15/2020,32:31.5,-0.779374123,226,26.7,26,80.7,95.7,25.8,57.4,57.8,137,1024,1,0,0,#DIV/0!
7/15/2020,32:31.6,-0.310864449,235,26.6,26,80.7,95.7,25.8,57.4,57.8,137,1024,1,0,0,#DIV/0!
7/15/2020,32:31.7,-0.0248909,244,26.6,26,80.9,95.7,25.8,58.5,57.7,137,1024,1,0,0,#DIV/0!
7/15/2020,32:31.8,0.528800964,252,26.6,26,80.9,95.7,25.8,58.5,57.7,135,1024,1,0,0,#DIV/0!
7/15/2020,32:31.9,-0.12832737,261,26.6,26,80.9,95.7,25.8,58.4,57.7,135,1024,1,0,0,#DIV/0!
7/15/2020,32:32.0,-0.018806458,270,26.6,26,80.9,95.6,25.8,58.4,57.6,135,1024,1,0,0,#DIV/0!
7/15/2020,32:32.1,-0.091820717,278,26.5,26,80.9,95.6,25.8,58.4,57.6,138,1024,1,0,0,#DIV/0!
7/15/2020,32:32.2,-0.523823738,287,26.5,26,80.8,95.5,25.8,57.9,57.6,138,1024,1,0,0,#DIV/0!
7/15/2020,32:32.3,0.717421532,295,26.5,26,80.8,95.5,25.7,57.9,57.6,138,1024,1,0,0,#DIV/0!
7/15/2020,32:32.4,-0.07356739,304,26.7,26,80.8,95.5,25.7,57.9,57.6,132,1024,1,0,0,#DIV/0!
7/15/2020,32:32.5,-0.0248909,312,26.7,25.9,80.5,95.4,25.7,58.3,57.6,132,1024,1,0,0,#DIV/0!
7/15/2020,32:32.6,-0.840219498,319,26.7,25.9,80.5,95.4,25.7,58.3,57.6,132,1024,1,0,0,#DIV/0!
7/15/2020,32:32.7,0.474040031,327,26.5,26,80.5,95.4,25.7,58.3,57.6,134,1024,1,0,0,#DIV/0!
7/15/2020,32:32.8,-0.152667046,335,26.5,26,80.8,95.4,25.7,58.3,57.6,134,1024,1,0,0,#DIV/0!
7/15/2020,32:32.9,0.236743927,342,26.5,26,80.8,95.4,25.7,58.3,57.6,134,1024,1,0,0,#DIV/0!
7/15/2020,32:33.0,-1.862421036,349,26.7,25.9,80.8,95.4,25.7,58.3,57.6,135,1024,1,0,0,#DIV/0!
7/15/2020,32:33.1,-0.323033333,356,26.7,25.9,80.7,95.3,25.7,58.1,57.5,135,1024,1,0,0,#DIV/0!
7/15/2020,32:33.2,0.15155983,363,26.7,25.9,80.7,95.3,25.7,58.1,57.5,135,1024,1,0,0,#DIV/0!
7/15/2020,32:33.3,-0.110074043,370,26.8,25.9,80.5,95.3,25.7,58.1,57.5,135,1024,1,0,0,#DIV/0!
7/15/2020,32:33.4,-1.813744545,377,26.8,25.9,80.5,95.2,25.7,57.8,57.5,135,1024,1,0,0,#DIV/0!
7/15/2020,32:33.5,0.991226196,384,26.8,25.9,80.5,95.2,25.7,57.8,57.5,135,1024,1,0,0,#DIV/0!
7/15/2020,32:33.6,0.60790062,391,26.8,25.9,80.5,95.2,25.7,57.7,57.5,134,1024,1,0,0,#DIV/0!
7/15/2020,32:33.7,1.745708466,396,26.8,25.9,80.5,95.1,25.7,57.7,57.5,134,1048576,1,0,0,#DIV/0!
7/15/2020,32:33.8,10.66563797,401,26.6,25.9,80.5,95.1,25.7,57.7,57.5,134,1048576,1,0,98.32820646,0.65648413
7/15/2020,32:33.9,17.01180649,405,26.6,26,80.5,94.9,25.7,57.6,57.5,134,1048576,1,0,197.8170903,0.326316128
7/15/2020,32:34.0,24.02727509,409,26.6,26,80.5,94.9,25.7,57.6,57.4,134,1048576,1,0,307.7985915,0.209718007
7/15/2020,32:34.1,29.75282288,411,26.6,26,80.5,94.9,25.7,57.6,57.4,134,1048576,1,0,397.5580042,0.162368526
7/15/2020,32:34.2,36.1415863,413,26.6,26,80.4,94.8,25.7,57.6,57.4,171,1048576,1,0,497.7146485,0.165505808
7/15/2020,32:34.3,38.98914719,414,26.6,26,80.4,94.8,25.6,57.6,57.4,171,1048576,1,0,542.3558604,0.151883055
7/15/2020,32:34.4,43.4430275,413,26.6,26,80.4,94.8,25.6,57.6,57.4,171,1048576,1,0,612.1793421,0.134559694
7/15/2020,32:34.5,42.42082596,411,26.6,26,80.3,94.7,25.6,58.4,57.5,1005,1048576,1,0,596.1542885,0.812091454
7/15/2020,32:34.6,43.30916977,407,26.6,26,80.3,94.7,25.6,58.4,57.5,1005,1048576,1,0,610.0808545,0.793553509
7/15/2020,32:34.7,43.82026672,402,26.6,26,80.3,94.7,25.6,58.4,57.5,1005,1048576,1,0,618.0933214,0.783266517
7/15/2020,32:34.8,43.2726593,396,26.6,26,80.3,94.6,25.6,61.7,57.5,1007,1048576,1,0,609.5084799,0.79587941
7/15/2020,32:34.9,42.45733261,390,26.6,26,80.3,94.6,25.6,61.7,57.5,1007,1048576,1,0,596.7266033,0.812927137
7/15/2020,32:35.0,42.30521774,383,26.6,26,80.3,94.6,25.6,64.5,57.5,1007,1048576,1,0,594.3418986,0.816188881
7/15/2020,32:35.1,42.5851059,375,26.6,26,80.3,94.5,25.6,64.5,57.5,1007,1048576,1,0,598.7297051,0.810207419
7/15/2020,32:35.2,42.30521774,366,26.5,26,80.3,94.5,25.6,64.5,57.5,1007,1048576,1,0,594.3418986,0.816188881
7/15/2020,32:35.3,42.82240295,358,26.5,26,80.4,94.5,25.6,65.5,57.5,1007,1048576,1,0,602.4498111,0.805204418
7/15/2020,32:35.4,41.83671188,349,26.5,26,80.4,94.5,25.6,65.5,57.4,1007,1048576,1,0,586.9971322,0.826401396
7/15/2020,32:35.5,43.28482819,340,26.6,26,80.4,94.5,25.6,65.5,57.4,1007,1048576,1,0,609.6992515,0.795630384
7/15/2020,32:35.6,41.93406296,330,26.6,25.9,80.6,94.6,25.6,67.3,57.4,1007,1048576,1,0,588.523305,0.824258352
7/15/2020,32:35.7,44.38004684,321,26.6,25.9,80.6,94.6,25.6,67.3,57.4,1007,1048576,1,0,626.8689944,0.77383832
7/15/2020,32:35.8,42.74938965,311,26.7,26,80.6,94.6,25.6,67.3,57.4,1007,1048576,1,0,601.3051815,0.806737185
7/15/2020,32:35.9,42.48167038,301,26.7,26,80.9,94.9,25.6,67.4,57.4,1007,1048576,1,0,597.1081465,0.812407689
7/15/2020,32:36.0,42.32955551,291,26.7,26,80.9,94.9,25.7,67.4,57.4,1007,1048576,1,0,594.7234418,0.815665258
7/15/2020,32:36.1,42.32955551,291,26.7,26,80.9,94.9,25.7,67.4,57.4,1007,1048576,1,0,594.7234418,0.815665258
7/15/2020,32:36.2,42.8284874,280,26.7,26,80.9,94.9,25.7,67.4,57.4,1007,1048576,1,0,602.5451969,0.80507695
7/15/2020,32:36.3,43.89936447,270,26.7,26,81.1,95.1,25.7,66.7,57.4,1007,1048576,1,0,619.3333368,0.783253896
7/15/2020,32:36.4,44.30703354,260,26.7,26,81.1,95.1,25.7,66.7,57.4,1007,1048576,1,0,625.7243648,0.775253892
7/15/2020,32:36.5,43.02319717,250,26.5,26,81.3,95.1,25.7,66.7,57.4,1007,1048576,1,0,605.5976621,0.801019026
7/15/2020,32:36.6,44.43480682,240,26.5,26,81.3,95.4,25.6,66.9,57.3,1007,1048576,1,0,627.7274666,0.772780028
7/15/2020,32:36.7,43.35784531,230,26.6,26,81.3,95.4,25.6,66.9,57.3,1007,1048576,1,0,610.8439409,0.794139414
7/15/2020,32:36.8,45.48743057,220,26.6,25.9,81.7,95.4,25.6,67.7,57.3,1007,1048576,1,0,644.2294491,0.752985214
7/15/2020,32:36.9,44.62342834,209,26.6,25.9,81.7,95.8,25.6,67.7,57.4,1007,1048576,1,0,630.6844862,0.769156781
7/15/2020,32:37.0,43.3274231,199,26.5,25.9,81.7,95.8,25.6,67.7,57.4,1007,1048576,1,0,610.3670119,0.794759939
7/15/2020,32:37.1,45.23796463,189,26.5,25.9,82,96.3,25.6,69.7,57.4,1007,1048576,1,0,640.3185715,0.757584226
7/15/2020,32:37.2,44.91548538,178,26.5,25.9,82,96.3,25.6,69.7,57.3,1007,1048576,1,0,635.2630643,0.763613181
7/15/2020,32:37.3,44.33137131,168,26.5,25.9,82,96.3,25.6,69.7,57.3,1007,1048576,1,0,626.105908,0.77478146
7/15/2020,32:37.4,43.01102829,158,26.5,25.9,82.4,97,25.6,70.4,57.3,1007,1048576,1,0,605.4068905,0.801271437
7/15/2020,32:37.5,44.93373871,147,26.5,25.9,82.4,97,25.6,70.4,57.3,1007,1048576,1,0,635.5492217,0.763269362
7/15/2020,32:37.6,45.67604828,137,26.5,25.9,82.4,97,25.6,70.4,57.3,1007,1048576,1,0,647.1864089,0.749544865
7/15/2020,32:37.7,45.3353157,126,26.5,25.9,82.9,97.7,25.6,69.7,57.4,1007,1048576,1,0,641.8447443,0.755782849
7/15/2020,32:37.8,44.06973267,116,26.5,25.9,82.9,97.7,25.6,69.7,57.4,1007,1048576,1,0,622.004199,0.779890634
7/15/2020,32:37.9,44.43480682,105,26.6,25.9,82.9,97.7,25.6,69.7,57.4,1007,1048576,1,0,627.7274666,0.772780028
7/15/2020,32:38.0,44.69644165,95,26.6,25.9,83.3,98.4,25.6,65.8,57.4,1007,1048576,1,0,631.8291158,0.767763367
7/15/2020,32:38.1,45.88292694,84,26.6,25.9,83.3,98.4,25.6,65.8,57.4,1007,1048576,1,0,650.4296457,0.74580741
7/15/2020,32:38.2,45.49351501,74,26.5,25.9,83.8,98.4,25.6,65.8,57.4,1007,1048576,1,0,644.3248349,0.752873742
7/15/2020,32:38.3,45.04934311,64,26.5,25.9,83.8,99.2,25.6,70.6,57.4,1007,1048576,1,0,637.3615519,0.761099015
7/15/2020,32:38.4,45.72472382,53,26.5,25.9,83.8,99.2,25.6,70.6,57.4,1007,1048576,1,0,647.9494953,0.74866213
7/15/2020,32:38.5,44.6173439,43,26.5,25.9,84.3,99.2,25.6,71.2,57.4,1007,1048576,1,0,630.5891004,0.769273127
7/15/2020,32:38.6,45.27447128,34,26.5,25.9,84.3,100,25.6,71.2,57.2,1007,1048576,1,0,640.8908863,0.756907704
7/15/2020,32:38.7,45.61520386,27,26.5,25.9,84.3,100,25.6,71.2,57.2,1007,1048576,1,0,646.2325509,0.750651215
7/15/2020,32:38.8,44.91548538,22,26.5,25.9,84.8,100,25.6,69.9,57.2,85,1048576,1,0,635.2630643,0.064455929
7/15/2020,32:38.9,45.63954163,18,26.5,25.9,84.8,100.8,25.6,69.9,56.8,85,1048576,1,0,646.6140941,0.063324433
7/15/2020,32:39.0,44.96416092,15,26.6,25.8,84.8,100.8,25.6,69.9,56.8,85,1048576,1,0,636.0261507,0.064378596
7/15/2020,32:39.1,44.94590759,13,26.6,25.8,85.3,101.6,25.6,69.8,57,117,1048576,1,0,635.7399933,0.088655132
7/15/2020,32:39.2,44.65385056,11,26.6,25.8,85.3,101.6,25.6,69.8,57,117,1048576,1,0,631.1614152,0.089298255
7/15/2020,32:39.3,45.93768692,9,26.6,25.9,85.3,101.6,25.6,69.8,57,117,1048576,1,0,651.2881178,0.086538678
7/15/2020,32:39.4,45.68821716,7,26.6,25.9,85.7,102.3,25.6,70,57.1,437,1048576,1,0,647.3771805,0.325178334
7/15/2020,32:39.5,45.23188019,5,26.6,25.9,85.7,102.3,25.6,70,57.1,437,1048576,1,0,640.2231857,0.328811948
7/15/2020,32:39.6,45.8342514,4,26.6,25.8,85.7,102.3,25.6,70,57.1,437,1048576,1,0,649.6665593,0.324032428
7/15/2020,32:39.7,45.67604828,3,26.6,25.8,86.2,102.9,25.6,69.5,56.9,108,1048576,1,0,647.1864089,0.080388128
7/15/2020,32:39.8,44.99458313,2,26.6,25.8,86.2,102.9,25.6,69.5,56.9,108,1048576,1,0,636.5030797,0.081737396
7/15/2020,32:39.9,45.48134613,2,26.6,25.8,86.6,102.9,25.6,69.5,56.9,108,1048576,1,0,644.1340633,0.080769062
7/15/2020,32:40.0,46.95988464,2,26.6,25.8,86.6,103.6,25.6,69.6,56.9,87,1048576,1,0,667.3131116,0.062803977
7/15/2020,32:40.1,46.30884171,2,26.6,25.8,86.6,103.6,25.6,69.6,56.9,87,1048576,1,0,657.1067114,0.063779469
7/15/2020,32:40.2,46.69824982,2,26.6,25.8,87,103.6,25.6,69.7,56.9,87,1048576,1,0,663.2114624,0.06319239
7/15/2020,32:40.3,45.85250473,2,26.6,25.8,87,104.1,25.6,69.7,57.2,128,1048576,1,0,649.9527167,0.094869313
7/15/2020,32:40.4,45.93768692,2,26.6,25.8,87,104.1,25.6,69.7,57.2,128,1048576,1,0,651.2881178,0.094674793
7/15/2020,32:40.5,46.30275726,1,26.6,25.8,87.4,104.7,25.6,70,57.2,128,1048576,1,0,657.0113256,0.093850084
7/15/2020,32:40.6,45.14060974,1,26.6,25.8,87.4,104.7,25.6,70,57.2,126,1048576,1,0,638.7923389,0.09501855
7/15/2020,32:40.7,44.83029938,0,26.7,25.8,87.4,104.7,25.6,70,57.2,126,1024,1,0,633.9276033,0.095747718
7/15/2020,32:40.8,48.16462326,0,26.7,25.8,87.8,105.2,25.6,69.6,57.1,126,1024,1,0,686.1997989,0.088454007
7/15/2020,32:40.9,46.25408173,0,26.7,25.8,87.8,105.2,25.6,69.6,57.1,114,1024,1,0,656.2482392,0.083682424
7/15/2020,32:41.0,46.28450394,0,26.6,25.8,87.8,105.2,25.6,69.6,57.1,114,1024,1,0,656.7251682,0.083621652
7/15/2020,32:41.1,44.45914459,0,26.6,25.8,88.1,105.6,25.6,69.4,56.9,114,1024,1,0,628.1090098,0.087431389
7/15/2020,32:41.2,43.86285782,0,26.6,25.8,88.1,105.6,25.6,69.4,56.9,79,1024,1,0,618.761022,0.061503764
7/15/2020,32:41.3,44.33745575,0,26.6,25.8,88.4,105.6,25.6,69.4,56.9,79,1024,1,0,626.2012938,0.060773001
7/15/2020,32:41.4,42.9440918,1,26.6,25.8,88.4,105.9,25.6,69.8,57,79,1024,1,0,604.3575271,0.062969567
7/15/2020,32:41.5,45.14669418,2,26.6,25.8,88.4,105.9,25.6,69.8,57,129,1024,1,0,638.8877247,0.097266372
7/15/2020,32:41.6,44.66601944,1,26.6,25.8,88.7,105.9,25.6,70.5,57,129,1024,1,0,631.3521868,0.0984273
7/15/2020,32:41.7,42.14702225,1,26.6,25.8,88.7,106.3,25.6,70.5,57.2,129,1024,1,0,591.8618678,0.104994585
7/15/2020,32:41.8,43.57688522,1,26.6,25.8,88.7,106.3,25.6,70.5,57.2,146,1024,1,0,614.2778296,0.114494748
7/15/2020,32:41.9,42.98669052,1,26.6,25.8,89,106.3,25.6,70.8,57.2,146,1024,1,0,605.0253473,0.116245684
7/15/2020,32:42.0,42.97451401,1,26.6,25.8,89,106.6,25.6,70.8,57.2,146,1024,1,0,604.8344561,0.116282372
7/15/2020,32:42.1,43.40652084,1,26.7,25.8,89,106.6,25.6,70.8,57.2,393,1024,1,0,611.6070273,0.30954061
7/15/2020,32:42.2,43.94804382,1,26.7,25.9,89.4,107,25.6,71,57.2,393,1024,1,0,620.096483,0.305302832
7/15/2020,32:42.3,43.02928162,0,26.7,25.9,89.4,107,25.7,71,57.2,393,1024,1,0,605.6930479,0.312562961
7/15/2020,32:42.4,41.47163773,0,26.7,25.9,89.4,107,25.7,71,57.2,526,1024,1,0,581.2738646,0.435915688
7/15/2020,32:42.5,42.77372742,0,26.7,25.9,89.7,107.2,25.7,70.9,57.1,526,1024,1,0,601.6867247,0.421126786
7/15/2020,32:42.6,42.59119034,0,26.7,25.9,89.7,107.2,25.7,70.9,57.1,526,1024,1,0,598.8250909,0.423139244
7/15/2020,32:42.7,43.65598679,0,26.6,25.8,89.7,107.2,25.7,70.9,57.1,624,1024,1,0,615.5179048,0.488361535
7/15/2020,32:42.8,43.35784531,0,26.6,25.8,89.9,107.2,25.6,70.7,57.2,624,1024,1,0,610.8439409,0.492098306
7/15/2020,32:42.9,42.15310669,0,26.6,25.8,89.9,107.2,25.6,70.7,57.2,624,1024,1,0,591.9572536,0.507798945
7/15/2020,32:43.0,42.03749847,0,26.6,25.8,90.1,107.2,25.6,70.7,57.2,870,1024,1,0,590.1448636,0.710163213
7/15/2020,32:43.1,43.11446381,0,26.6,25.8,90.1,107.3,25.6,70.8,57.2,870,1024,1,0,607.0284491,0.690411089
7/15/2020,32:43.2,41.71501541,0,26.6,25.8,90.1,107.3,25.6,70.8,57.2,870,1024,1,0,585.0892966,0.716299504
7/15/2020,32:43.3,40.71107101,0,26.6,25.8,90.4,107.3,25.6,71.2,57.2,1007,1024,1,0,569.3504603,0.852015205
7/15/2020,32:43.4,40.44943237,0,26.6,25.8,90.4,107.5,25.6,71.2,57.1,1007,1024,1,0,565.2487513,0.858197826
7/15/2020,32:43.5,37.04817963,0,26.6,25.8,90.4,107.5,25.6,71.2,57.1,1007,1024,1,0,511.927312,0.947586186
7/15/2020,32:43.6,30.62291336,1,26.6,25.8,90.7,107.6,25.6,71.6,57.1,1007,1024,1,0,411.1984128,1.179710899
7/15/2020,32:43.7,27.94571304,2,26.6,25.8,90.7,107.6,25.6,71.6,57,1007,1024,1,0,369.2279434,1.313809689
7/15/2020,32:43.8,20.2487793,4,26.6,25.8,90.7,107.6,25.6,71.6,57,1007,1024,1,0,248.563113,1.951597899
7/15/2020,32:43.9,16.78059387,6,26.6,25.8,90.9,107.7,25.6,72.9,57,731,1024,1,0,194.1923701,1.813354713
7/15/2020,32:44.0,14.03038406,9,26.6,25.8,90.9,107.7,25.6,72.9,57,731,1024,1,0,151.077331,2.330856969
7/15/2020,32:44.1,10.5987072,11,26.6,25.9,90.9,107.7,25.6,72.9,57,731,1024,1,0,97.27893276,3.619896309
7/15/2020,32:44.2,8.110132217,14,26.6,25.9,91.1,107.8,25.6,72.6,56.9,477,1024,1,0,58.26554277,3.943702388
7/15/2020,32:44.3,6.004882813,18,26.6,25.9,91.1,107.8,25.6,72.6,56.9,477,1024,1,0,25.26154785,9.096115628
7/15/2020,32:44.4,4.538509369,22,26.5,25.8,91.4,107.8,25.6,72.6,56.9,477,1024,1,0,2.273211376,101.0825313
7/15/2020,32:44.5,3.394617081,28,26.5,25.8,91.4,107.9,25.5,68.8,56.9,307,1024,1,0,0,#DIV/0!
7/15/2020,32:44.6,3.078222275,34,26.5,25.8,91.4,107.9,25.5,68.8,56.9,307,1024,1,0,0,#DIV/0!
7/15/2020,32:44.7,0.869534492,40,26.6,25.9,91.5,107.9,25.5,69.4,56.9,307,1024,1,0,0,#DIV/0!
7/15/2020,32:44.8,0.875618935,47,26.6,25.9,91.5,107.9,25.5,69.4,56.7,209,1024,1,0,0,#DIV/0!
7/15/2020,32:44.9,2.141202927,54,26.7,25.9,91.5,107.9,25.5,69.4,56.7,209,1024,1,0,0,#DIV/0!
7/15/2020,32:45.0,1.490157127,61,26.7,26,91.7,107.9,25.5,67.8,56.7,209,1024,1,0,0,#DIV/0!
7/15/2020,32:45.1,0.303673744,69,26.7,26,91.7,108,25.6,67.8,56.7,174,1024,1,0,0,#DIV/0!
7/15/2020,32:45.2,-0.079651833,77,26.7,26,91.7,108,25.6,67.8,56.7,174,1024,1,0,0,#DIV/0!
7/15/2020,32:45.3,0.328011513,85,26.7,25.9,91.8,108,25.6,69.6,56.7,174,1024,1,0,0,#DIV/0!
7/15/2020,32:45.4,0.766098022,93,26.7,25.9,91.8,108,25.6,69.6,56.6,152,1024,1,0,0,#DIV/0!
7/15/2020,32:45.5,0.145475388,102,26.5,25.9,91.8,108,25.6,69.6,56.6,152,1024,1,0,0,#DIV/0!
7/15/2020,32:45.6,-0.329117775,110,26.5,25.9,91.8,107.9,25.6,69.9,56.7,152,1024,1,0,0,#DIV/0!
7/15/2020,32:45.7,-0.079651833,120,26.5,25.9,91.8,107.9,25.5,69.9,56.7,149,1024,1,0,0,#DIV/0!
7/15/2020,32:45.8,-0.286525726,128,26.4,25.9,91.8,107.9,25.5,69.9,56.7,149,1024,1,0,0,#DIV/0!
7/15/2020,32:45.9,-1.418250084,137,26.4,25.9,91.8,107.9,25.5,67.7,56.6,149,1024,1,0,0,#DIV/0!
7/15/2020,32:46.0,-1.138360977,146,26.4,25.9,91.8,107.9,25.5,67.7,56.6,144,1024,1,0,0,#DIV/0!
7/15/2020,32:46.1,0.121137619,156,26.4,25.9,91.8,107.9,25.5,67.7,56.6,144,1024,1,0,0,#DIV/0!
7/15/2020,32:46.2,-0.274356842,165,26.4,25.9,91.8,107.9,25.5,67.3,56.5,144,1024,1,0,0,#DIV/0!
7/15/2020,32:46.3,-0.061398506,174,26.4,25.9,91.8,107.9,25.5,67.3,56.5,142,1024,1,0,0,#DIV/0!
7/15/2020,32:46.4,-0.091820717,183,26.4,25.9,91.9,107.9,25.5,67.3,56.5,142,1024,1,0,0,#DIV/0!
7/15/2020,32:46.5,0.869534492,192,26.4,25.9,91.9,107.9,25.5,67.3,56.5,142,1024,1,0,0,#DIV/0!
7/15/2020,32:46.6,1.307621956,202,26.7,25.9,91.9,107.9,25.5,67.3,56.5,139,1024,1,0,0,#DIV/0!
7/15/2020,32:46.7,-1.217459679,211,26.7,25.9,91.8,108,25.5,67.6,56.5,139,1024,1,0,0,#DIV/0!
7/15/2020,32:46.8,0.912127495,220,26.7,25.9,91.8,108,25.6,67.6,56.5,139,1024,1,0,0,#DIV/0!
7/15/2020,32:46.9,-0.450809479,229,26.6,25.9,91.8,108,25.6,67.6,56.5,135,1024,1,0,0,#DIV/0!
7/15/2020,32:47.0,-0.688105583,237,26.6,26,91.9,107.9,25.6,69.5,56.5,135,1024,1,0,0,#DIV/0!
7/15/2020,32:47.1,0.559223175,246,26.6,26,91.9,107.9,25.6,69.5,56.5,135,1024,1,0,0,#DIV/0!
7/15/2020,32:47.2,-0.791543007,255,26.5,25.9,91.9,107.9,25.6,69.5,56.5,138,1024,1,0,0,#DIV/0!
7/15/2020,32:47.3,0.717421532,264,26.5,25.9,91.8,107.8,25.6,69.4,56.4,138,1024,1,0,0,#DIV/0!
7/15/2020,32:47.4,-0.70635891,272,26.5,25.9,91.8,107.8,25.5,69.4,56.4,138,1024,1,0,0,#DIV/0!
7/15/2020,32:47.5,0.924296379,281,26.5,25.8,91.8,107.8,25.5,69.4,56.4,134,1024,1,0,0,#DIV/0!
7/15/2020,32:47.6,-0.38996315,289,26.5,25.8,91.6,107.8,25.5,68.2,56.5,134,1024,1,0,0,#DIV/0!
7/15/2020,32:47.7,-0.682021141,297,26.5,25.8,91.6,107.8,25.5,68.2,56.5,134,1024,1,0,0,#DIV/0!
7/15/2020,32:47.8,-0.499485016,305,26.6,25.8,91.6,107.8,25.5,68.2,56.5,137,1024,1,0,0,#DIV/0!
7/15/2020,32:47.9,-0.237850189,313,26.6,25.8,91.6,107.7,25.6,69.1,56.3,137,1024,1,0,0,#DIV/0!
7/15/2020,32:48.0,-0.0248909,321,26.4,25.8,91.6,107.7,25.6,69.1,56.3,137,1024,1,0,0,#DIV/0!
7/15/2020,32:48.1,-0.280441284,329,26.4,25.9,91.6,107.7,25.6,69,56.3,132,1024,1,0,0,#DIV/0!
7/15/2020,32:48.2,-0.712443352,336,26.4,25.9,91.6,107.7,25.5,69,56.5,132,1024,1,0,0,#DIV/0!
7/15/2020,32:48.3,-1.211375237,344,26.6,25.9,91.6,107.7,25.5,69,56.5,132,1024,1,0,0,#DIV/0!
7/15/2020,32:48.4,-0.316948891,352,26.6,26,91.7,107.8,25.5,68.3,56.5,131,1024,1,0,0,#DIV/0!
7/15/2020,32:48.5,0.388856888,359,26.6,26,91.7,107.8,25.6,68.3,56.3,131,1024,1,0,0,#DIV/0!
7/15/2020,32:48.6,-0.779374123,366,26.7,26,91.7,107.8,25.6,68.3,56.3,131,1024,1,0,0,#DIV/0!
7/15/2020,32:48.7,-0.834135056,372,26.7,26,91.5,107.7,25.6,67.9,56.4,131,1024,1,0,0,#DIV/0!
7/15/2020,32:48.8,-1.503433228,379,26.7,26,91.5,107.7,25.6,67.9,56.4,131,1024,1,0,0,#DIV/0!
7/15/2020,32:48.9,-0.901063919,386,26.7,26,91.5,107.7,25.6,67.9,56.4,131,1024,1,0,0,#DIV/0!
7/15/2020,32:49.0,-0.907148361,392,26.7,26,91.4,107.7,25.6,68,56.5,131,32768,1,0,0,#DIV/0!
7/15/2020,32:49.1,3.832702637,398,26.7,26,91.4,107.7,25.6,68,56.5,131,1048576,1,0,0,#DIV/0!
7/15/2020,32:49.2,12.22936249,402,26.7,26,91.4,107.7,25.6,68,56.5,131,1048576,1,0,122.8427157,0.513711677
7/15/2020,32:49.3,17.82105255,406,26.7,26,91.2,107.5,25.6,68,56.4,131,1048576,1,0,210.5036408,0.299784542
7/15/2020,32:49.4,24.6600647,410,26.7,26,91.2,107.5,25.6,68,56.4,131,1048576,1,0,317.7188343,0.19862133
7/15/2020,32:49.5,33.19667053,412,26.7,26,91.1,107.5,25.6,67.9,56.4,131,1048576,1,0,451.5472039,0.139754464
7/15/2020,32:49.6,38.07646942,413,26.7,26,91.1,107.5,25.6,67.9,56.5,185,1048576,1,0,528.0478111,0.168770304
7/15/2020,32:49.7,39.98701096,414,26.6,26,91.1,107.5,25.6,67.9,56.5,185,1048576,1,0,557.9993708,0.159711273
7/15/2020,32:49.8,44.43480682,413,26.6,25.9,91,107.4,25.6,68.7,56.5,185,1048576,1,0,627.7274666,0.141970512
7/15/2020,32:49.9,43.84460449,410,26.6,25.9,91,107.4,25.6,68.7,56.6,1007,1048576,1,0,618.4748646,0.78434109
7/15/2020,32:50.0,43.63164902,406,26.7,25.9,91,107.4,25.6,68.7,56.6,1007,1048576,1,0,615.1363616,0.78859791
7/15/2020,32:50.1,42.29304886,401,26.7,25.9,90.9,107.3,25.6,73.1,56.5,1007,1048576,1,0,594.151127,0.816450945
7/15/2020,32:50.2,43.92370605,394,26.7,25.9,90.9,107.3,25.6,73.1,56.5,1007,1048576,1,0,619.7149398,0.782771591
7/15/2020,32:50.3,42.55468369,387,26.6,25.9,90.9,107.3,25.6,73.1,56.5,1007,1048576,1,0,598.2527761,0.810853319
7/15/2020,32:50.4,44.36787796,380,26.6,25.9,91,107.3,25.6,75.9,56.5,1007,1048576,1,0,626.6782228,0.774073889
7/15/2020,32:50.5,41.70893097,372,26.6,25.9,91,107.3,25.6,75.9,56.5,1007,1048576,1,0,584.9939108,0.82923128
7/15/2020,32:50.6,42.63378143,363,26.7,25.9,91,107.3,25.6,75.9,56.5,1007,1048576,1,0,599.4927915,0.809176117
7/15/2020,32:50.7,42.86499405,354,26.7,25.9,91.2,107.3,25.6,76.7,56.5,1007,1048576,1,0,603.1175117,0.80431299
7/15/2020,32:50.8,41.26476288,345,26.7,25.9,91.2,107.3,25.6,76.7,56.5,1007,1048576,1,0,578.0306876,0.839220581
7/15/2020,32:50.9,42.09226227,336,26.6,25.9,91.4,107.3,25.6,76.7,56.5,1007,1048576,1,0,591.0033956,0.820799428
7/15/2020,32:51.0,43.199646,326,26.6,25.9,91.4,107.3,25.6,79.2,56.5,1007,1048576,1,0,608.3638503,0.797376848
7/15/2020,32:51.1,43.55254745,317,26.5,25.9,91.4,107.3,25.6,79.2,56.5,1007,1048576,1,0,613.8962864,0.790190884
7/15/2020,32:51.2,41.63591766,306,26.5,25.8,91.7,107.3,25.6,79.1,56.5,1007,1048576,1,0,583.8492812,0.830856978
7/15/2020,32:51.3,42.59119034,297,26.5,25.8,91.7,107.4,25.5,79.1,56.4,1007,1048576,1,0,598.8250909,0.810078363
7/15/2020,32:51.4,41.86713409,286,26.5,25.8,91.7,107.4,25.5,79.1,56.4,1007,1048576,1,0,587.4740612,0.825730498
